College ID,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,State,College Type,Management Type,Expected Salary,Salary Tier,Entrance Test
U-0530,Motilal Nehru National Institute Of Technology Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1321,2062,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1136400,1,JEE Main
U-0207,National Institute Of Technology Jamshedpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1956,2062,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,950000,1,JEE Main
U-0100,Indian Institute Of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1056,2063,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2050000,1,JEE Advanced
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1733,2064,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0080,Punjab Engineering College Chandigarh,"Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",OS,ST,Gender-Neutral,2065,2065,Chandigarh,Govt Engg,Government Funded Technical Institute,730350,1,JEE Main
U-0878,Indian Institute Of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1567,2069,Kerala,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,987720,1,JEE Advanced
U-0237,National Institute Of Technology Karnataka Surathkal,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1958,2069,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0517,Indian Institute Of Technology Kanpur,"Biological Sciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1623,2071,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2192875,1,JEE Advanced
U-0172,National Institute Of Technology Kurukshetra,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2071,2074,Haryana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011890,1,JEE Main
U-0172,National Institute Of Technology Kurukshetra,"Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2075,2075,Haryana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011890,1,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1820,2076,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0013,Indian Institute Of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2076,2076,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1911000,1,JEE Advanced
U-0357,National Institute Of Technology Rourkela,"Mining Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2076,2076,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0863,Indian Institute Of Information Technology Design And Manufacturing Kurnool,"Electronics and Communication Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,2076,2076,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,957174,1,JEE Main
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1637,2078,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0080,Punjab Engineering College Chandigarh,"Computer Science Engineering (Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))",HS,SC,Gender-Neutral,1833,2079,Chandigarh,Govt Engg,Government Funded Technical Institute,730350,1,JEE Main
U-0899,Indian Institute Of Technology Dharwad,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1828,2080,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011879,1,JEE Advanced
U-0237,National Institute Of Technology Karnataka Surathkal,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1921,2080,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0355,Indian Institute Of Technology Bhubaneswar,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2081,2081,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1481100,1,JEE Advanced
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Bioengineering with M.Tech in Biomedical Technology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,2061,2081,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0395,Indian Institute Of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1528,2082,Rajasthan,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1500000,1,JEE Advanced
U-0456,Indian Institute Of Technology Madras,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2082,2082,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1628770,1,JEE Advanced
U-0530,Motilal Nehru National Institute Of Technology Allahabad,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2082,2082,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1136400,1,JEE Main
U-0064,Indian Institute Of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,2055,2083,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,2000000,1,JEE Advanced
U-0560,Indian Institute Of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Female-only (including Supernumerary),2084,2084,Uttarakhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1700000,1,JEE Advanced
U-0577,National Institute Of Technology Durgapur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2030,2084,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,803034,1,JEE Main
U-0013,Indian Institute Of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2086,2086,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1911000,1,JEE Advanced
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1013,2086,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0334,Visvesvaraya National Institute Of Technology Nagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1742,2086,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,836948,1,JEE Main
C-56451,Indian Institute Of Information Technology Dharwad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1812,2087,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,577703,2,JEE Main
U-0284,Maulana Azad National Institute Of Technology Bhopal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,1686,2088,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,903320,1,JEE Main
U-0207,National Institute Of Technology Jamshedpur,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2088,2088,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,950000,1,JEE Main
U-0172,National Institute Of Technology Kurukshetra,"ROBOTICS & AUTOMATION (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,947,2089,Haryana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011890,1,JEE Main
U-0701,Indian Institute Of Technology (Banaras Hindu University) Varanasi,"Biochemical Engineering with M.Tech. in Biochemical Engineering and Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,EWS,Gender-Neutral,1976,2090,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1533760,1,JEE Advanced
U-0092,National Institute Of Technology Raipur,"Information Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1680,2090,Chhattisgarh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,766710,1,JEE Main
U-0560,Indian Institute Of Technology Roorkee,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1879,2091,Uttarakhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1700000,1,JEE Advanced
U-0530,Motilal Nehru National Institute Of Technology Allahabad,"Materials Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2091,2091,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1136400,1,JEE Main
U-0189,National Institute Of Technology Hamirpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1852,2092,Himachal Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,597847,2,JEE Main
U-0092,National Institute Of Technology Raipur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2012,2095,Chhattisgarh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,766710,1,JEE Main
U-0237,National Institute Of Technology Karnataka Surathkal,"Computational and Data Science (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,1819,2096,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0149,Sardar Vallabhbhai National Institute Of Technology Surat,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,646,2096,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,753260,1,JEE Main
U-0149,Sardar Vallabhbhai National Institute Of Technology Surat,"Artificial Intelligence (5 Years, Integrated B. Tech. and M. Tech.)",HS,EWS,Gender-Neutral,2098,2098,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,753260,1,JEE Main
U-0237,National Institute Of Technology Karnataka Surathkal,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,593,2099,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1170751,1,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,1913,2100,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0577,National Institute Of Technology Durgapur,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2100,2100,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,803034,1,JEE Main
U-0798,Indian Institute Of Information Technology Vadodara,"Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2100,2100,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,0,4,JEE Main
U-0205,Indian Institute Of Technology (Indian School Of Mines) Dhanbad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1257,2102,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1363650,1,JEE Advanced
U-0530,Motilal Nehru National Institute Of Technology Allahabad,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),2103,2103,Uttar Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1136400,1,JEE Main
U-0273,Indian Institute Of Technology Indore,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2066,2104,Madhya Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1666665,1,JEE Advanced
U-0013,Indian Institute Of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1022,2105,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1911000,1,JEE Advanced
U-0622,National Institute Of Technology Delhi,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2012,2105,Delhi,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1415263,1,JEE Main
U-0072,National Institute Of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1766,2105,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,988400,1,JEE Main
U-0548,J K Institute Of Applied Physics And Technology Department Of Electronics And Communication University Of Allahabad Allahabad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2106,2106,Uttar Pradesh,,Central Government,,,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1523,2109,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0456,Indian Institute Of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2109,2109,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1628770,1,JEE Advanced
U-0374,Dr B R Ambedkar National Institute Of Technology Jalandhar,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1461,2109,Punjab,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,855627,1,JEE Main
U-0455,Indian Institute Of Information Technology Design And Manufacturing Kancheepuram,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN (PwD),Gender-Neutral,2109,2109,Tamil Nadu,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,957174,1,JEE Main
U-0357,National Institute Of Technology Rourkela,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1229,2112,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0560,Indian Institute Of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2000,2114,Uttarakhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1700000,1,JEE Advanced
U-0025,National Institute Of Technology Warangal,"Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),2116,2116,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1260546,1,JEE Main
U-0573,Indian Institute Of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1858,2117,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1767753,1,JEE Advanced
U-0205,Indian Institute Of Technology (Indian School Of Mines) Dhanbad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1711,2117,Jharkhand,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1363650,1,JEE Advanced
U-0072,National Institute Of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1928,2117,Bihar,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,988400,1,JEE Main
U-0410,Malaviya National Institute Of Technology Jaipur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),2118,2118,Rajasthan,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,763650,1,JEE Main
U-0055,National Institute Of Technology Silchar,"Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1786,2118,Assam,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1031250,1,JEE Main
U-0906,Indian Institute Of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2119,2119,Jammu and Kashmir,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1271795,1,JEE Advanced
U-0189,National Institute Of Technology Hamirpur,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1165,2120,Himachal Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,597847,2,JEE Main
U-0334,Visvesvaraya National Institute Of Technology Nagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,2016,2120,Maharashtra,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,836948,1,JEE Main
U-0013,Indian Institute Of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1765,2121,Telangana,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1911000,1,JEE Advanced
U-0620,National Institute Of Technology Goa,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2121,2121,Goa,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,687600,1,JEE Main
U-0899,Indian Institute Of Technology Dharwad,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2122,2122,Karnataka,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1011879,1,JEE Advanced
U-0844,Indian Institute Of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2123,2123,Andhra Pradesh,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,1137884,1,JEE Advanced
U-0357,National Institute Of Technology Rourkela,"Food Process Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2123,2123,Odisha,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,918200,1,JEE Main
U-0139,Indian Institute Of Technology Gandhinagar,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1460,2125,Gujarat,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,990908,1,JEE Advanced
U-0577,National Institute Of Technology Durgapur,"B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2125,2125,West Bengal,IIT/NIT/IIIT,IIT/NIT/IIIT - Government Funded Technical Institute,803034,1,JEE Main
